Идентификатор События;Тип События;Идентификатор Пользователя;Дата/Время;Источник ;Тип Устройства;Успешный ли звонок;Кол-во Просмотренных Страниц;Сумма заказа
74b21fdb-8a8e-4bab-8dd6-c64d8d66d09d;2;598630f0-8164-49c7-a606-3b21f086b8eb;2024-03-22 21:50:00;Яндекс;;True;;
e1b1f4c6-d917-4626-81fb-96694c14528e;3;598630f0-8164-49c7-a606-3b21f086b8eb;2024-03-22 21:50:00;;;;;7106208
e442f88f-78c3-46b1-b15a-629a0cda4b8e;4;598630f0-8164-49c7-a606-3b21f086b8eb;2024-03-22 21:50:00;;;;;5619954
6e895373-86ce-417b-87dc-951511b6c8d4;1;6c138501-8fde-45c8-b4d9-cff33c9a0d7a;2024-03-22 21:50:00;Фейсбук;Планшет;;19;
ac3058e0-a552-4ef5-82a8-edff238ebfeb;2;6c138501-8fde-45c8-b4d9-cff33c9a0d7a;2024-03-22 21:50:00;Яндекс;;False;;
d73093ba-3462-490e-926c-eb40ff410c22;1;d8fc0a69-da92-4ded-89d3-518828032bcf;2024-03-22 21:50:00;Опера;Планшет;;68;
57bdbfde-4801-4a7b-8613-5877368385a3;2;d8fc0a69-da92-4ded-89d3-518828032bcf;2024-03-22 21:50:00;Яндекс;;False;;
f227dc89-b1c7-4171-a8f5-7e8ed172b560;1;adebb8b8-6316-4a82-850f-fb4cf2a143e7;2024-03-22 21:50:00;Фейсбук;Планшет;;68;
7a55faa8-5ffa-489a-a0b2-c0f7f0021a3e;2;adebb8b8-6316-4a82-850f-fb4cf2a143e7;2024-03-22 21:50:00;Фейсбук;;True;;
a1d55fa6-7b20-4e73-ac25-bd777db65b8b;3;adebb8b8-6316-4a82-850f-fb4cf2a143e7;2024-03-22 21:50:00;;;;;6653729
c67e8045-a01f-4a20-a220-3055b32282b6;4;adebb8b8-6316-4a82-850f-fb4cf2a143e7;2024-03-22 21:50:00;;;;;6427431
28b02829-a144-479b-b492-043bc2ff240e;1;8b8697cb-347b-40cf-a9ff-2001ab3ec90f;2024-03-22 21:50:00;Опера;Планшет;;17;
423ee707-e668-4cfb-ab44-2e8dd5284e12;2;8b8697cb-347b-40cf-a9ff-2001ab3ec90f;2024-03-22 21:50:00;Яндекс;;True;;
6d6e6aca-6228-4f62-9ecb-fb1c2ba3dc32;3;8b8697cb-347b-40cf-a9ff-2001ab3ec90f;2024-03-22 21:50:00;;;;;2482649
401fa21a-5866-47de-8fd6-9c1edb682ce1;4;8b8697cb-347b-40cf-a9ff-2001ab3ec90f;2024-03-22 21:50:00;;;;;9525779
7af76f60-29be-49cf-8c29-90ba09075d05;1;5ec67646-fa3d-4f30-8c0c-eff05247bc32;2024-03-22 21:50:00;Гугл;Десктоп;;37;
8e672350-8ef1-4b6f-a405-613448d4864c;2;5ec67646-fa3d-4f30-8c0c-eff05247bc32;2024-03-22 21:50:00;Гугл;;False;;
3b45e565-cb85-49bd-bc3a-08a3d4fc25ba;1;b34ac423-80e9-4eee-85e9-56535fe1a1bc;2024-03-22 21:50:00;Инстаграмм;Десктоп;;13;
8f04cca8-f68e-488c-bd21-dc504d5136ea;2;b34ac423-80e9-4eee-85e9-56535fe1a1bc;2024-03-22 21:50:00;Фейсбук;;False;;
2f43c138-0e58-4150-9ef5-13aa97a66512;1;3605bdbe-0210-4c21-81a0-6d36cf9b6d73;2024-03-22 21:50:00;Яндекс;Десктоп;;82;
c8d5c615-c78a-491c-ab54-8a5a1a8b9517;2;3605bdbe-0210-4c21-81a0-6d36cf9b6d73;2024-03-22 21:50:00;Фейсбук;;True;;
197017d0-bbd6-4ebf-8b5a-b90cea833f96;3;3605bdbe-0210-4c21-81a0-6d36cf9b6d73;2024-03-22 21:50:00;;;;;3875934
2eb43836-15e5-4d44-b06b-b7de3ae4102a;1;24f69815-f626-4c4c-9eb3-00e40a5cba4c;2024-03-22 21:50:00;Гугл;Телефон;;19;
6f43d723-5146-4141-9d91-f2e3e22b435e;1;c19098ce-1436-4fa6-80ed-77f330777d6d;2024-03-22 21:50:00;Инстаграмм;Телефон;;68;
42b526ad-14b2-470b-a580-9588531358b7;2;c19098ce-1436-4fa6-80ed-77f330777d6d;2024-03-22 21:50:00;Яндекс;;True;;
61d51e56-38b6-457d-a597-471d92bc5330;3;c19098ce-1436-4fa6-80ed-77f330777d6d;2024-03-22 21:50:00;;;;;3444053
be6a4314-2ab3-4bfc-9b4d-9fd03646db78;1;867cf4cb-d633-451d-baa9-af346169517f;2024-03-22 21:50:00;Опера;Десктоп;;23;
937c51ba-eedc-4df1-9206-73e8a676d8df;2;867cf4cb-d633-451d-baa9-af346169517f;2024-03-22 21:50:00;Фейсбук;;True;;
1d8decb8-855a-4562-85a7-14b0bb9987ad;3;867cf4cb-d633-451d-baa9-af346169517f;2024-03-22 21:50:00;;;;;5228500
fa9250f9-27f6-40d8-9f75-0155f4589d20;4;867cf4cb-d633-451d-baa9-af346169517f;2024-03-22 21:50:00;;;;;4175991
dc60f3cf-cded-4cbd-b5d1-a0f5d6ccbe76;1;118a7f95-109b-430d-89db-2255616823b3;2024-03-22 21:50:00;Яндекс;Планшет;;88;
9b93c174-37ae-464a-b35c-7ff21a962884;1;d7fdd2f8-1ecc-4e75-ad97-e5fc29a03dbf;2024-03-22 21:50:00;Гугл;Десктоп;;54;
5b2037f6-ffc2-4ec8-9368-28bbea427fe2;2;d7fdd2f8-1ecc-4e75-ad97-e5fc29a03dbf;2024-03-22 21:50:00;Фейсбук;;True;;
886230ad-3c1e-4d77-983a-23dd16de331f;3;d7fdd2f8-1ecc-4e75-ad97-e5fc29a03dbf;2024-03-22 21:50:00;;;;;3668115
101ebde1-cd59-4feb-a1a8-a341cdcf440d;4;d7fdd2f8-1ecc-4e75-ad97-e5fc29a03dbf;2024-03-22 21:50:00;;;;;6821496
53195bf2-c418-4f10-9892-1265b280daa9;1;2f9efd5d-439f-446f-9a74-07379056017b;2024-03-22 21:50:00;Опера;Планшет;;45;
0d17f7aa-4aed-4e8c-829e-59fb23071d7e;2;2f9efd5d-439f-446f-9a74-07379056017b;2024-03-22 21:50:00;Опера;;True;;
f8b32ce1-31d4-49c7-957a-9f04c42bce43;3;2f9efd5d-439f-446f-9a74-07379056017b;2024-03-22 21:50:00;;;;;9043789
843d2aa9-73ac-45bd-9f44-c364e62780a4;1;960b2189-2cdf-4924-b769-af2bb1f51213;2024-03-22 21:50:00;Фейсбук;Планшет;;95;
1517de16-4709-4858-8a12-f0cab8bd5c17;2;960b2189-2cdf-4924-b769-af2bb1f51213;2024-03-22 21:50:00;Гугл;;True;;
6aba1219-90d8-489a-8618-15490f5db706;3;960b2189-2cdf-4924-b769-af2bb1f51213;2024-03-22 21:50:00;;;;;9819360
4cc98d26-e860-4dc8-9d47-3f53e68227e8;1;57218c42-f4e7-4fcc-9b73-8d3b8dd5c50f;2024-03-22 21:50:00;Яндекс;Планшет;;15;
